Timestamp,Price,stock_volume,amount_volume
2013/11/7,2.7,10223968,27701324
2013/11/6,2.73,12909980,35773499
2013/11/5,2.77,9099470,25038172
2013/11/4,2.76,8479580,23531589
2013/11/1,2.77,11255032,30736048
2013/10/31,2.75,11927851,33030344
2013/10/30,2.81,14635472,40602947
2013/10/29,2.77,29722572,83111197
2013/10/28,2.93,10277211,30016068
2013/10/25,2.92,17368160,50886487
2013/10/24,2.98,13912719,41500772
2013/10/23,2.97,28832292,86490629
2013/10/22,3.07,30708810,94643378
2013/10/21,3.13,31583017,98021421
2013/10/18,3.03,14035411,42631986
2013/10/17,3.02,27109549,82396211
2013/10/16,3.04,33242736,101848907
2013/10/15,3.16,45127918,141027122
2013/10/14,3.19,56660239,181340640
2013/10/11,3.27,69500023,225022670
2013/10/10,3.14,40308325,127686585
2013/10/9,3.17,46598764,147829251
2013/10/8,3.16,57661338,179400881
2013/9/30,3.06,29956873,90633733
2013/9/27,2.93,21805137,64136233
2013/9/26,2.98,36078626,109707507
2013/9/25,3.08,52961013,162515132
2013/9/24,2.99,28439201,85315597
2013/9/23,3.02,23140234,69187824
2013/9/18,2.96,19137635,56168703
2013/9/17,2.9,37556702,110580738
2013/9/16,3.03,26584718,81146156
2013/9/13,3.09,33967207,104510082
2013/9/12,3.07,37328427,115248485
2013/9/11,3.09,49263475,151906724
2013/9/10,3.15,66805830,207629909
2013/9/9,3.02,38334991,115786002
2013/9/6,3.01,40334951,120744191
2013/9/5,2.95,32669509,96631465
2013/9/4,3,34526679,103790847
2013/9/3,3.05,44866925,135690197
2013/9/2,2.97,34467903,102334734
2013/8/30,3,61222556,186431304
2013/8/29,3.05,58615878,179275441
2013/8/28,3.11,75829403,238651950
2013/8/27,3.23,112696677,357234855
2013/8/26,3.15,97473734,303208748
2013/8/23,3.16,245350802,779584696
2013/8/22,3.03,128681012,383126786
2013/8/21,2.75,58604045,158734925
2013/8/20,2.66,31440704,84032098
2013/8/19,2.69,45081181,119520110
2013/8/16,2.58,45646113,120412779
2013/8/15,2.58,18383808,47857109
2013/8/14,2.64,28575943,74974324
2013/8/13,2.63,24126185,63185542
2013/8/12,2.61,18147467,47105208
2013/8/9,2.58,16343814,42203946
2013/8/8,2.6,27696796,71735184
2013/8/7,2.54,22505293,57761842
2013/8/6,2.62,26536709,68733758
2013/8/5,2.61,41850204,109416432
2013/8/2,2.61,39471882,101105646
2013/8/1,2.52,23284849,57989857
2013/7/31,2.43,11291833,27657873
2013/7/30,2.42,12999428,31415124
2013/7/29,2.42,12496812,30476573
2013/7/26,2.47,15828407,38835303
2013/7/25,2.48,29736889,75250117
2013/7/24,2.6,37987148,97944622
2013/7/23,2.54,28354128,72017662
2013/7/22,2.53,23015434,57456268
2013/7/19,2.49,43481948,110737008
2013/7/18,2.52,35171539,87768363
2013/7/17,2.43,19518683,47868518
2013/7/16,2.5,20664045,51148607
2013/7/15,2.51,29626174,73388097
2013/7/12,2.45,46655710,115127599
2013/7/11,2.36,19407162,45603559
2013/7/10,2.31,10666172,24356415
2013/7/9,2.26,5115069,11519423
2013/7/8,2.26,11844667,26956254
2013/7/5,2.35,11573386,27367079
2013/7/4,2.36,14843587,35014061
2013/7/3,2.36,17712289,41239898
2013/7/2,2.36,10905078,25549619
2013/7/1,2.35,11212884,25986814
2013/6/28,2.3,10842348,24937464
2013/6/27,2.31,13815679,32404404
2013/6/26,2.36,16813483,39229069
2013/6/25,2.32,25191155,57050914
2013/6/24,2.32,22357168,52912203
2013/6/21,2.47,14526085,35834725
2013/6/20,2.49,16937699,42756666
2013/6/19,2.59,21197173,54813399
2013/6/18,2.68,22293401,59220843
2013/6/17,2.63,26414652,70753027
2013/6/14,2.65,27862222,73581052
2013/6/13,2.62,44755744,115106833
2013/6/7,2.52,21845984,54898285
2013/6/6,2.56,15571318,40131216
2013/6/5,2.6,14187105,36701495
2013/6/4,2.58,29799275,77361093
2013/6/3,2.67,23117071,61535280
2013/5/31,2.7,44223190,120619059
2013/5/30,2.68,31698786,84405235
2013/5/29,2.69,35056208,94427346
2013/5/28,2.68,60552329,162497285
2013/5/27,2.78,55634567,154704210
2013/5/24,2.8,77251130,214149991
2013/5/23,2.79,162353124,444765406
2013/5/22,2.54,49587697,126793939
2013/5/21,2.55,92287559,234943270
2013/5/20,2.42,16538251,39929306
2013/5/17,2.41,20721415,49843716
2013/5/16,2.41,24860262,59656990
2013/5/15,2.39,13616814,32310711
2013/5/14,2.34,7949074,18700357
2013/5/13,2.38,13449075,31837654
2013/5/10,2.38,26599044,62796490
2013/5/9,2.31,8348238,19286954
2013/5/8,2.33,10389462,24072497
2013/5/7,2.31,5454048,12557805
2013/5/6,2.32,8448208,19526242
2013/5/3,2.29,5816290,13280187
2013/5/2,2.26,5698523,12809713
2013/4/26,2.26,6622944,15034522
2013/4/25,2.29,8783395,20234227
2013/4/24,2.32,14279996,32927348
2013/4/23,2.26,6672199,15148299
2013/4/22,2.3,6327895,14479608
2013/4/19,2.3,6289765,14422931
2013/4/18,2.27,3253929,7374783
2013/4/17,2.27,3484691,7894702
2013/4/16,2.28,4394615,9916307
2013/4/15,2.27,5737381,12998467
2013/4/12,2.29,9491160,21785998
2013/4/11,2.34,11552957,27244611
2013/4/10,2.31,5402469,12448426
2013/4/9,2.32,5079978,11745644
2013/4/8,2.3,6772566,15509507
2013/4/3,2.34,4799369,11251635
2013/4/2,2.36,4658630,10984950
2013/4/1,2.35,4508133,10592842
2013/3/29,2.34,3989007,9347213
2013/3/28,2.33,11227360,26352064
2013/3/27,2.39,7233761,17340507
2013/3/26,2.41,8054610,19324103
2013/3/25,2.43,9596086,23201424
2013/3/22,2.42,9889542,23936094
2013/3/21,2.44,19951359,48741332
2013/3/20,2.42,13921899,33363695
2013/3/19,2.36,5150826,12079898
2013/3/18,2.34,6076875,14319025
2013/3/15,2.37,7577636,17962823
2013/3/14,2.37,5616682,13350220
2013/3/13,2.39,6225873,14805925
2013/3/12,2.4,15018831,36311340
2013/3/11,2.46,11530030,28288093
2013/3/8,2.46,20310345,50145443
2013/3/7,2.43,13559829,33044938
2013/3/6,2.47,32559622,79835910
2013/3/5,2.41,14291360,34126418
2013/3/4,2.35,10754623,25415115
2013/3/1,2.41,9265376,22146185
2013/2/28,2.41,10285261,24589153
2013/2/27,2.38,7023712,16683282
2013/2/26,2.37,6715598,15977817
2013/2/25,2.39,5810220,13853517
2013/2/22,2.38,7342826,17480589
2013/2/21,2.39,11961488,28699320
2013/2/20,2.45,10331375,25164357
2013/2/19,2.42,12429602,30259235
2013/2/18,2.46,15898164,39046801
2013/2/8,2.44,9691679,23581637
2013/2/7,2.41,8347254,20179808
2013/2/6,2.42,12740888,30995381
2013/2/5,2.44,20480955,49712296
2013/2/4,2.41,10673778,25729409
2013/2/1,2.43,11674078,28166609
2013/1/31,2.42,10535900,25570182
2013/1/30,2.44,15154466,36657946
2013/1/29,2.42,12351976,29540265
2013/1/28,2.38,8054161,19023397
2013/1/25,2.33,9575905,22508108
2013/1/24,2.36,14341398,34338125
2013/1/23,2.42,10681337,25708265
2013/1/22,2.42,11058450,26809686
2013/1/21,2.45,12855811,31427417
2013/1/18,2.44,13746871,33351792
2013/1/17,2.4,10442097,25146611
2013/1/16,2.43,22102689,53658364
2013/1/15,2.42,17610863,42433685
2013/1/14,2.39,15285225,36237441
2013/1/11,2.34,9766704,23181993
2013/1/10,2.41,10833469,25990016
2013/1/9,2.41,14443148,34635801
2013/1/8,2.39,11762094,27950648
2013/1/7,2.38,8535661,20189254
2013/1/4,2.37,11715214,27868454
2012/12/31,2.37,13685012,32253878
2012/12/28,2.37,7184489,16940176
2012/12/27,2.35,9193800,21709802
2012/12/26,2.38,13635000,32219369
2012/12/25,2.35,15167705,35482112
2012/12/24,2.31,7345870,17003727
2012/12/21,2.31,5061063,11686542
2012/12/20,2.31,7085309,16337113
2012/12/19,2.33,6709669,15585327
2012/12/18,2.32,8537514,19863348
2012/12/17,2.33,10806374,25141685
2012/12/14,2.33,14675041,33886329
2012/12/13,2.26,6364061,14436964
2012/12/12,2.25,4200696,9462480
2012/12/11,2.26,5832693,13247692
2012/12/10,2.29,8562835,19527300
2012/12/7,2.27,7423269,16720552
2012/12/6,2.23,5177579,11547798
2012/12/5,2.23,8207128,18253598
2012/12/4,2.18,5926022,12767602
2012/12/3,2.16,4078435,8882528
2012/11/30,2.19,3429238,7470448
2012/11/29,2.16,3482741,7537610
2012/11/28,2.15,6067640,13190570
2012/11/27,2.22,4517124,10109405
2012/11/26,2.27,2838595,6479068
2012/11/23,2.3,2997571,6897380
2012/11/22,2.29,2636810,6071183
2012/11/21,2.33,3508100,8089221
2012/11/20,2.29,2040000,4690672
2012/11/19,2.3,3106823,7095746
2012/11/16,2.27,3482940,7893140
2012/11/15,2.28,3783858,8666046
2012/11/14,2.31,2958261,6812975
2012/11/13,2.31,3104478,7184820
2012/11/12,2.34,3440811,8020175
2012/11/9,2.31,5675272,13137485
2012/11/8,2.31,9909090,23270884
2012/11/7,2.4,4247434,10248270
2012/11/6,2.42,6894296,16651026
2012/11/5,2.45,6124058,14907442
2012/11/2,2.44,11433465,27788589
2012/11/1,2.46,10720543,26340665
2012/10/31,2.44,8791876,21357618
2012/10/30,2.41,7740043,18747043
2012/10/29,2.4,7016655,16895780
2012/10/26,2.42,13875266,33432253
2012/10/25,2.45,22943570,56689765
2012/10/24,2.5,54538266,137450290
2012/10/23,2.39,7707859,18554541
2012/10/22,2.41,6909451,16619072
2012/10/19,2.41,7658376,18452346
2012/10/18,2.43,15988019,38814697
2012/10/17,2.39,6568313,15610902
2012/10/16,2.36,4714918,11183833
2012/10/15,2.36,4522310,10657435
2012/10/12,2.38,7872724,18634221
2012/10/11,2.37,10166982,24268441
2012/10/10,2.41,21723273,52398334
2012/10/9,2.36,7598923,17818121
2012/10/8,2.31,5234963,12134061
2012/9/28,2.32,5989576,13817255
2012/9/27,2.3,6307604,14411308
2012/9/26,2.25,5782775,13105666
2012/9/25,2.3,5481234,12680747
2012/9/24,2.3,4137933,9426238
2012/9/21,2.28,5063334,11561228
2012/9/20,2.29,9393730,21763541
2012/9/19,2.37,16069340,38252653
2012/9/18,2.3,4489933,10321360
2012/9/17,2.31,8075910,18862916
2012/9/14,2.39,12351936,29423016
2012/9/13,2.35,6053525,14382005
2012/9/12,2.39,6037393,14370477
2012/9/11,2.37,7894272,18752851
2012/9/10,2.41,13449722,32353030
2012/9/7,2.42,16728470,40273331
2012/9/6,2.35,11896522,27852320
2012/9/5,2.37,27609357,66120000
2012/9/4,2.26,3910824,8906860
2012/9/3,2.29,4961689,11314219
2012/8/31,2.26,4749623,10681309
2012/8/30,2.23,4740585,10583389
2012/8/29,2.25,4510954,10196067
2012/8/28,2.26,3580887,8071431
2012/8/27,2.24,6449503,14553981
2012/8/24,2.32,7599326,17766872
2012/8/23,2.36,9039720,21175880
2012/8/22,2.32,4539470,10555266
2012/8/21,2.33,5514478,12798240
2012/8/20,2.3,2692922,6129319
2012/8/17,2.29,1966817,4481183
2012/8/16,2.28,1806601,4118856
2012/8/15,2.29,3068012,7030434
2012/8/14,2.32,3742652,8629815
2012/8/13,2.29,5208937,12077143
2012/8/10,2.36,4950006,11681860
2012/8/9,2.35,3602590,8413774
2012/8/8,2.34,3043712,7120539
2012/8/7,2.36,5054404,11852964
2012/8/6,2.33,6520005,15059545
2012/8/3,2.3,4199748,9619805
2012/8/2,2.26,3073225,6996460
2012/8/1,2.28,3067404,6968335
2012/7/31,2.25,5109922,11505254
2012/7/30,2.28,6033196,13917553
2012/7/27,2.35,2281643,5365404
2012/7/26,2.35,3152581,7458624
2012/7/25,2.38,2721368,6455465
2012/7/24,2.38,2698186,6423667
2012/7/23,2.37,2988620,7076042
2012/7/20,2.39,4113971,9877183
2012/7/19,2.41,5972245,14377795
2012/7/18,2.37,4589590,10770900
2012/7/17,2.36,2889987,6822677
2012/7/16,2.35,6093766,14526717
2012/7/13,2.44,3308990,8106944
2012/7/12,2.46,4557247,11137187
2012/7/11,2.45,3428880,8371714
2012/7/10,2.44,3496413,8508546
2012/7/9,2.44,4814800,11883646
2012/7/6,2.51,4529876,11296091
2012/7/5,2.48,4176918,10368126
2012/7/4,2.52,3002441,7570381
2012/7/3,2.53,3813901,9644897
2012/7/2,2.52,5970008,15055498
2012/6/29,2.51,5592252,13994906
2012/6/28,2.51,4203105,10633710
2012/6/27,2.55,3567290,9133517
2012/6/26,2.57,3370091,8629608
2012/6/25,2.57,4354074,11218643
2012/6/21,2.6,6634915,17267379
2012/6/20,2.65,8064436,21421771
2012/6/19,2.62,3931934,10300089
2012/6/18,2.64,3935599,10404798
2012/6/15,0,0,0
2012/6/14,2.63,3980259,10501909
2012/6/13,2.66,3765967,9956089
2012/6/12,2.63,3102225,8147232
2012/6/11,2.64,3531039,9276247
2012/6/8,2.61,5034529,13160720
2012/6/7,2.62,8205475,21602252
2012/6/6,2.66,4492347,11980125
2012/6/5,2.65,5475610,14602976
2012/6/4,2.66,7682744,20700760
2012/6/1,2.76,5136282,14197919
2012/5/31,2.78,12260212,33918896
2012/5/30,2.74,5551177,15250999
2012/5/29,2.76,8467386,23295470
2012/5/28,2.72,5923399,15954669
2012/5/25,2.71,7270255,19677304
2012/5/24,2.74,6955676,19022088
2012/5/23,2.73,5296376,14493523
2012/5/22,2.77,4371707,12056770
2012/5/21,2.74,4280739,11712026
2012/5/18,2.74,8044369,22176441
2012/5/17,2.77,6140410,16910756
2012/5/16,2.73,4296142,11816344
2012/5/15,2.76,5498078,15093356
2012/5/14,2.76,8767664,24212222
2012/5/11,2.77,5072968,14118416
2012/5/10,2.79,8069983,22591609
2012/5/9,2.81,9060015,25547985
2012/5/8,2.86,7311618,20880302
2012/5/7,2.87,8982541,25644726
2012/5/4,2.89,9352331,26969982
2012/5/3,2.86,5710773,16317320
2012/5/2,2.86,12158066,34899299
2012/4/27,2.85,12256502,35096916
2012/4/26,2.9,29527565,86419469
2012/4/25,2.99,45757710,135626205
2012/4/24,2.89,17824856,50846526
2012/4/23,2.88,19021039,55339341
2012/4/20,2.89,20317881,58541295
2012/4/19,2.86,10232943,29399680
2012/4/18,2.87,13742437,39263960
2012/4/17,2.8,15481724,44121336
2012/4/16,2.89,24397527,70337759
2012/4/13,2.85,18869142,53449074
2012/4/12,2.79,12994985,36008333
2012/4/11,2.73,6033814,16402898
2012/4/10,2.72,6043110,16291263
2012/4/9,2.68,5254606,14192393
2012/4/6,2.7,5082721,13747179
2012/4/5,2.69,6463381,17374125
2012/3/30,2.64,5368640,14228364
2012/3/29,2.65,7683298,20442665
2012/3/28,2.7,11101951,30309435
2012/3/27,2.82,4489364,12699450
2012/3/26,2.83,5554155,15665936
2012/3/23,2.82,7138243,20227283
2012/3/22,2.87,6680097,19134276
2012/3/21,2.88,8606172,24648120
2012/3/20,2.88,11342160,32772268
2012/3/19,2.9,10170588,29365508
2012/3/16,2.91,13357769,38294849
2012/3/15,2.82,15296547,43572459
2012/3/14,2.88,28603077,84961744
2012/3/13,3.04,27712401,83671756
2012/3/12,2.98,13688528,40736240
2012/3/9,2.97,15148331,44754510
2012/3/8,2.94,11340637,33235181
2012/3/7,2.9,11134988,32244616
2012/3/6,2.91,13523320,39407082
2012/3/5,2.96,14981725,44737163
2012/3/2,2.99,11955360,35588923
2012/3/1,2.95,11267803,33220705
2012/2/29,2.93,16526213,48891014
2012/2/28,2.99,20286407,60787494
2012/2/27,3.01,30080238,91449247
2012/2/24,3,21715686,64873317
2012/2/23,2.96,17868655,53032481
2012/2/22,2.99,24926350,74097249
2012/2/21,2.97,21019885,61624944
2012/2/20,2.95,37841871,112736504
2012/2/17,2.94,31967296,93591906
2012/2/16,2.91,23944155,69505528
2012/2/15,2.93,33428700,96423738
2012/2/14,2.81,20430494,57657356
2012/2/13,2.88,15964780,45642916
2012/2/10,2.83,8384355,23775511
2012/2/9,2.83,11409586,32289783
2012/2/8,2.82,7351592,20568221
2012/2/7,2.76,5808399,16100533
2012/2/6,2.82,7251729,20402027
2012/2/3,2.81,9147756,25652530
2012/2/2,2.8,5903762,16394644
2012/2/1,2.76,6559927,18065777
2012/1/31,2.76,5662682,15608369
2012/1/30,2.77,10877136,30332575
2012/1/20,2.76,6803774,18696106
2012/1/19,2.74,7335744,20021334
2012/1/18,2.72,7516676,20643082
2012/1/17,2.75,7437500,20149014
2012/1/16,2.63,3801375,10085556
2012/1/13,2.68,7274333,19668971
2012/1/12,2.76,6999549,19388955
2012/1/11,2.78,14874281,41739375
2012/1/10,2.79,14021823,38511409
2012/1/9,2.7,12331929,32664650
2012/1/6,2.6,3683605,9419683
2012/1/5,2.57,5977828,15678061
2012/1/4,2.65,3732829,10034100
2011/12/30,2.69,4952025,13294234
2011/12/29,2.65,5277763,14100377
2011/12/28,2.68,5535419,14700750
2011/12/27,2.7,4282496,11603681
2011/12/26,2.72,5325241,14588209
2011/12/23,2.71,4673451,12694774
2011/12/22,2.69,7437816,19979389
2011/12/21,2.75,6229310,17541766
2011/12/20,2.8,4837213,13635925
2011/12/19,2.82,6305761,17657288
2011/12/16,2.85,6591039,18420077
2011/12/15,2.77,11984082,33240471
2011/12/14,2.84,4528701,12954425
2011/12/13,2.88,8649518,25061992
2011/12/12,2.95,3833488,11374839
2011/12/9,2.96,4438679,13158832
2011/12/8,2.98,7531846,22522144
2011/12/7,2.99,4905784,14727865
2011/12/6,2.98,5340618,15882272
2011/12/5,2.97,4991646,14883489
2011/12/2,3,5847045,17591703
2011/12/1,3.04,10429709,32029197
2011/11/30,3,12306348,37300262
2011/11/29,3.13,5384431,16776202
2011/11/28,3.09,7117134,21965759
2011/11/25,3.1,5875277,18348445
2011/11/24,3.13,6584944,20515502
2011/11/23,3.12,9907903,31017267
2011/11/22,3.15,11098499,34843573
2011/11/21,3.15,10787676,34025343
2011/11/18,3.19,18679321,59784722
2011/11/17,3.28,29552868,97182523
2011/11/16,3.36,65377891,222765669
2011/11/15,3.33,17982338,59540913
2011/11/14,3.28,12761701,41670348
2011/11/11,3.22,9459107,30565435
2011/11/10,3.22,12300818,40076085
2011/11/9,3.29,12772823,41511903
2011/11/8,3.25,11330326,36845543
2011/11/7,3.25,19105989,62404882
2011/11/4,3.31,25514527,84508425
2011/11/3,3.33,58184457,195199025
2011/11/2,3.28,35149181,112823810
2011/11/1,3.16,10063371,31801971
2011/10/31,3.18,9729855,30823301
2011/10/28,3.19,17704958,56301594
2011/10/27,3.15,15438929,48617565
2011/10/26,3.18,34440266,109004385
2011/10/25,3.09,22182704,68485136
2011/10/24,3.01,7694136,22966451
2011/10/21,2.96,4483417,13303108
2011/10/20,2.96,8723542,25949598
2011/10/19,3.04,7304582,22203826
2011/10/18,3.07,16111922,50219198
2011/10/17,3.07,5917957,18166473
2011/10/14,3.06,5418363,16532496
2011/10/13,3.09,11064490,33983191
2011/10/12,3.05,9606729,29037661
2011/10/11,2.97,7799970,23340339
2011/10/10,2.97,3981973,11927272
2011/9/30,2.99,3946333,11825997
2011/9/29,2.98,7306237,21926608
2011/9/28,3.03,5112569,15593214
2011/9/27,3.08,5300487,16283466
2011/9/26,3.06,5262545,16082011
2011/9/23,3.08,6406494,19579808
2011/9/22,3.09,7314804,22915018
2011/9/21,3.16,9111595,28624198
2011/9/20,3.08,4069122,12526585
2011/9/19,3.06,5964790,18383063
2011/9/16,3.13,4648095,14656557
2011/9/15,3.14,5960167,18752705
2011/9/14,3.12,5874380,18239706
2011/9/13,3.1,6327176,19536266
2011/9/9,3.14,5466529,17254893
2011/9/8,3.14,6569980,20784369
2011/9/7,3.14,11512264,36255029
2011/9/6,3.11,6347124,19731616
2011/9/5,3.12,9075765,28610768
2011/9/2,3.24,7866803,25580035
2011/9/1,3.3,18259362,60740836
2011/8/31,3.3,14207782,46994456
2011/8/30,3.34,54660180,183430592
2011/8/29,3.19,6318951,20172548
2011/8/26,3.22,7631954,24606479
2011/8/25,3.24,12339345,39647054
2011/8/24,3.16,8410324,26727127
2011/8/23,3.15,6950896,21830045
2011/8/22,3.09,5860805,18215881
2011/8/19,3.11,10948464,33908143
2011/8/18,3.17,8158329,26217114
2011/8/17,3.23,5935656,19206479
2011/8/16,3.24,9189823,29956541
2011/8/15,3.28,10445223,34072374
2011/8/12,3.26,14833804,48536227
2011/8/11,3.2,10312309,32517452
2011/8/10,3.16,9342667,29714020
2011/8/9,3.13,11587541,35642472
2011/8/8,3.19,15413641,50207563
2011/8/5,3.41,10174850,34771446
2011/8/4,3.52,18837850,66394595
2011/8/3,3.5,16410040,56801249
2011/8/2,3.42,12259668,41498958
2011/8/1,3.44,5344643,18330900
2011/7/29,3.42,6274911,21425270
2011/7/28,3.43,9154574,31281911
2011/7/27,3.47,7759026,26847289
2011/7/26,3.45,8244149,28289458
2011/7/25,3.44,15724326,55094680
2011/7/22,3.61,8857336,32039936
2011/7/21,3.58,10897586,39111100
2011/7/20,3.61,8203787,29566578
2011/7/19,3.6,10029318,36210643
2011/7/18,3.66,16071545,58995848
2011/7/15,3.64,14473477,52191344
2011/7/14,3.61,9912024,35748410
2011/7/13,3.59,8744443,31305753
2011/7/12,3.55,15061561,53826695
2011/7/11,3.65,11281969,41167883
2011/7/8,3.69,12434960,45708026
2011/7/7,3.68,19107276,70272218
2011/7/6,3.7,23480518,85879428
2011/7/5,3.64,14137900,51489494
2011/7/4,3.66,23015753,83867855
2011/7/1,3.61,24615125,88348798
2011/6/30,3.58,28514754,100986157
2011/6/29,3.51,15129098,53616448
2011/6/28,3.58,14775197,52690548
2011/6/27,3.58,14006649,50154980
2011/6/24,3.58,24032165,85571514
2011/6/23,3.51,10257417,35576036
2011/6/22,3.48,9589938,33319075
2011/6/21,3.51,11855843,41324464
2011/6/20,3.5,14693707,51561910
2011/6/17,0,0,0
2011/6/16,3.65,12352581,45484052
2011/6/15,3.75,9900371,37295787
2011/6/14,3.8,11819029,44659304
2011/6/13,3.76,7467345,27998176
2011/6/10,3.81,8598081,32543221
2011/6/9,3.8,8999980,34568166
2011/6/8,3.86,9416417,35991754
2011/6/7,3.84,7361455,28171911
2011/6/3,3.82,7617040,29053681
2011/6/2,3.8,14454288,55106582
2011/6/1,3.92,9042751,35243961
2011/5/31,3.91,6591192,25620244
2011/5/30,3.86,8938616,34600596
2011/5/27,3.89,11549253,45073238
2011/5/26,3.91,8266561,32495390
2011/5/25,3.91,8699416,34334643
2011/5/24,4,10030823,39918725
2011/5/23,3.99,20797527,83867343
2011/5/20,4.11,12755361,52518259
2011/5/19,4.15,18371639,76782662
2011/5/18,4.23,16701333,70806824
2011/5/17,4.21,24902438,104806592
2011/5/16,4.18,16224282,67650338
2011/5/13,4.16,14542925,60086246
2011/5/12,4.1,13548080,55895552
2011/5/11,4.16,15517524,64597997
2011/5/10,4.14,10699104,44077314
2011/5/9,4.13,13130877,54236780
2011/5/6,4.13,14344651,59090855
2011/5/5,4.12,11077880,45709812
2011/5/4,4.12,16894285,70275713
2011/5/3,4.23,12676957,53442830
2011/4/29,4.2,13517489,56416549
2011/4/28,4.14,17335372,72542703
2011/4/27,4.17,16570014,69458676
2011/4/26,4.2,19378243,81772029
2011/4/25,4.26,22319823,95593547
2011/4/22,4.32,23412535,101440287
2011/4/21,4.34,30288507,131607401
2011/4/20,4.38,22564583,99263797
2011/4/19,4.37,35161294,153705438
2011/4/18,4.45,34005429,150896442
2011/4/15,4.48,55286297,247002211
2011/4/14,4.4,34564058,152363113
2011/4/13,4.44,60037245,265972086
2011/4/12,4.36,64483720,282612280
2011/4/11,4.3,28871676,124308425
2011/4/8,4.29,23392260,100371448
2011/4/7,4.27,17214175,73177573
2011/4/6,4.29,26939170,114674690
2011/4/1,4.24,15877000,66958740
2011/3/31,4.2,28976664,123244276
2011/3/30,4.33,42284463,182178917
2011/3/29,4.29,30247990,129530924
2011/3/28,4.28,22850950,97825499
2011/3/25,4.29,19579270,83799505
2011/3/24,4.27,16233375,69058333
2011/3/23,4.26,18226505,77228095
2011/3/22,4.22,13988827,58803381
2011/3/21,4.22,17178379,72459398
2011/3/18,4.25,19282308,82002831
2011/3/17,4.24,40321840,172084069
2011/3/16,4.36,76967287,332484343
2011/3/15,4.22,27449664,115224986
2011/3/14,4.3,21047767,90309826
2011/3/11,4.26,25895234,110764691
2011/3/10,4.3,22685089,97869890
2011/3/9,4.37,42424895,185008256
2011/3/8,4.31,18977836,81591246
2011/3/7,4.31,24278694,104377499
2011/3/4,4.27,16351278,69389243
2011/3/3,4.22,20154505,85606529
2011/3/2,4.3,23184273,98931026
2011/3/1,4.28,32767890,140671132
2011/2/28,4.33,41371571,179377879
2011/2/25,4.25,23949051,102120865
2011/2/24,4.24,25394367,107424182
2011/2/23,4.25,39214020,165249992
2011/2/22,4.09,21253932,87779745
2011/2/21,4.19,18527285,77224360
2011/2/18,4.12,14863345,61407300
2011/2/17,4.18,17995912,75215591
2011/2/16,4.18,17007838,70681885
2011/2/15,4.14,23465393,97913260
2011/2/14,4.14,19962534,82397037
2011/2/11,4.09,13611359,55588158
2011/2/10,4.1,20942907,85757841
2011/2/9,3.99,8340093,33372834
2011/2/1,4,8137873,32548330
2011/1/31,4.02,11355786,45537751
2011/1/28,4,9472521,37676355
2011/1/27,3.97,11452164,45359372
2011/1/26,3.96,6615188,26120965
2011/1/25,3.93,6933495,27169161
2011/1/24,3.92,9471876,37227089
2011/1/21,3.9,9402418,36632474
2011/1/20,3.85,13561349,53038824
2011/1/19,4,9272713,36768507
2011/1/18,3.95,7408747,29173018
2011/1/17,3.95,15420939,61602838
2011/1/14,4.06,12528179,50784500
2011/1/13,4.11,11748367,48559600
2011/1/12,4.1,10745820,43872079
2011/1/11,4.09,11928972,48571477
2011/1/10,4.08,12150578,50089924
2011/1/7,4.17,18622888,77745051
2011/1/6,4.18,20184063,84578163
2011/1/5,4.15,18054856,74631635
2011/1/4,4.11,14334623,58895830
2010/12/31,4.09,12215721,49680624
2010/12/30,4.03,13007628,52539211
2010/12/29,4.06,9004121,36499183
2010/12/28,4.03,20812655,84794312
2010/12/27,0,0,0
2010/12/24,4.2,15089141,63224817
2010/12/23,4.23,15264906,64647320
2010/12/22,4.24,17623903,75008225
2010/12/21,4.3,16108271,68732265
2010/12/20,4.25,25601501,108868569
2010/12/17,4.34,12997501,56299525
2010/12/16,4.36,13893547,60755331
2010/12/15,4.37,24046394,105173249
2010/12/14,4.42,26356840,116511648
2010/12/13,4.41,29970499,131389433
2010/12/10,4.32,15622965,67187329
2010/12/9,4.28,27913437,120155867
2010/12/8,4.25,14565878,62313456
2010/12/7,4.31,17396908,74102218
2010/12/6,4.3,15598546,67552525
2010/12/3,4.34,15741167,67974893
2010/12/2,4.34,22353311,97751747
2010/12/1,4.34,18234253,78848695
2010/11/30,4.33,38408090,166897386
2010/11/29,4.46,24886450,111280078
2010/11/26,4.44,43425469,193663692
2010/11/25,4.55,49635778,226470459
2010/11/24,4.56,66980129,304774906
2010/11/23,4.52,124518884,563586342
2010/11/22,4.75,206561649,968289802
2010/11/19,4.32,37572618,160785662
2010/11/18,4.2,17184949,71961453
2010/11/17,4.16,25386087,106787498
2010/11/16,4.23,36128858,156243952
2010/11/15,4.44,29071303,128407939
2010/11/12,4.37,58735919,265112492
2010/11/11,4.68,54522177,257759615
2010/11/10,4.74,46520157,220360635
2010/11/9,4.83,67407136,324141310
2010/11/8,4.76,69302548,329990711
2010/11/5,0,0,0
2010/11/4,4.7,52825320,246808957
2010/11/3,4.58,34822715,160902981
2010/11/2,4.62,44508145,206638340
2010/11/1,4.71,50037343,233643113
2010/10/29,4.62,29473388,136249314
2010/10/28,4.6,30433371,140026166
2010/10/27,4.62,45842679,214628817
2010/10/26,4.75,56905193,268112109
2010/10/25,4.73,111545637,536950557
